Customer_ID,Age,Gender,Location,Subscription_Type,Account_Age_Months,Monthly_Spending,Total_Usage_Hours,Support_Calls,Late_Payments,Streaming_Usage,Discount_Used,Satisfaction_Score,Last_Interaction_Type,Complaint_Tickets,Promo_Opted_In,Churn
4370,64,Male,Illinois,Premium,43,122.38,136,3,4,56,2,2,Negative,2,0,1
2193,30,Male,Texas,Basic,20,150.3,440,1,0,91,17,2,Negative,0,0,1
5996,24,Male,Illinois,Basic,46,89.71,394,1,0,67,22,1,Neutral,3,0,0
8036,32,Female,California,Premium,22,167.21,372,8,4,70,87,4,Neutral,2,0,1
8263,30,Female,Illinois,Premium,19,33.0,364,9,2,69,47,5,Positive,2,0,0
7619,59,Male,Florida,Premium,1,184.72,362,0,3,3,19,7,Negative,0,1,0
2078,59,Female,Texas,Basic,51,113.02,437,3,1,24,72,10,Positive,2,0,1
5515,38,Male,Illinois,Premium,44,14.67,384,5,2,86,65,6,Positive,3,0,1
2048,46,Female,Illinois,Basic,5,74.71,221,2,3,49,99,8,Positive,2,1,0
2347,43,Male,Texas,Premium,6,125.65,118,8,2,37,33,10,Positive,4,0,1
3957,50,Female,Florida,Premium,50,116.32,198,3,1,66,24,7,Positive,3,0,0
3370,39,Male,Illinois,Premium,14,196.83,24,6,3,57,32,8,Neutral,2,0,1
5830,34,Male,California,Basic,43,69.42,232,3,3,26,94,10,Neutral,1,0,1
5398,20,Female,California,Premium,15,171.09,29,5,4,13,12,5,Negative,0,0,1
7089,55,Female,New York,Basic,25,82.6,306,4,1,75,30,9,Neutral,4,0,0
8014,62,Female,New York,Basic,41,44.4,264,5,2,58,1,10,Negative,2,1,0
2807,64,Male,Florida,Premium,51,11.61,479,4,4,64,33,10,Neutral,4,1,1
5083,49,Male,Florida,Basic,22,73.02,101,5,0,7,91,2,Negative,2,0,1
7398,60,Male,Illinois,Enterprise,59,29.26,196,0,0,11,95,9,Neutral,2,1,1
3100,58,Male,California,Basic,19,33.02,111,7,4,38,13,6,Negative,2,1,0
4453,65,Female,Illinois,Basic,40,199.73,179,8,3,31,98,10,Negative,1,1,1
2216,63,Female,New York,Basic,37,161.56,216,3,3,38,43,2,Positive,2,1,1
3891,32,Female,Texas,Premium,19,82.73,312,6,0,49,36,1,Positive,4,0,0
1876,27,Female,New York,Basic,44,12.8,454,6,0,75,90,3,Neutral,3,1,1
1602,54,Female,Illinois,Basic,37,101.45,324,4,1,27,50,4,Negative,0,1,0
1577,59,Female,Illinois,Basic,53,134.29,343,4,1,54,14,10,Negative,0,1,0
2876,53,Female,Illinois,Premium,6,80.1,342,3,0,68,27,4,Neutral,0,0,1
8828,56,Male,Texas,Basic,23,92.02,52,2,4,12,63,2,Positive,0,1,1
3365,44,Female,Illinois,Enterprise,53,29.5,496,8,3,61,20,5,Neutral,4,1,0
1499,62,Female,Illinois,Premium,6,150.53,200,9,3,76,80,9,Positive,1,0,1
7974,24,Male,California,Basic,44,102.61,378,6,1,25,84,8,Neutral,2,1,0
6165,60,Female,Florida,Basic,45,120.47,487,8,2,72,91,5,Neutral,3,1,1
5848,52,Female,Illinois,Premium,22,109.73,382,8,4,81,51,5,Neutral,4,1,1
6738,37,Male,California,Basic,43,62.33,226,7,1,7,45,5,Negative,0,0,0
7064,44,Male,Texas,Premium,54,88.06,363,0,0,67,66,9,Neutral,3,0,0
8985,55,Female,New York,Enterprise,15,65.4,260,1,2,52,58,7,Negative,3,1,1
8951,29,Male,California,Basic,38,69.01,442,7,4,79,97,9,Negative,0,1,1
4164,59,Female,Florida,Premium,5,75.15,16,5,3,19,20,5,Negative,1,1,0
8638,54,Male,Texas,Basic,51,123.65,425,7,0,80,8,10,Neutral,0,0,1
2482,57,Female,Texas,Basic,32,184.05,496,2,1,41,5,1,Negative,0,1,0
8469,32,Female,Illinois,Basic,31,26.36,60,6,4,86,76,9,Neutral,0,1,0
1104,68,Male,California,Premium,37,198.27,293,2,0,8,26,2,Positive,0,1,1
4256,56,Male,New York,Premium,48,176.21,439,9,1,60,23,9,Negative,4,0,1
7940,50,Female,New York,Premium,46,171.96,316,1,2,76,91,2,Neutral,0,1,1
5176,60,Female,Florida,Premium,53,86.73,402,8,2,50,89,8,Positive,3,1,0
1019,64,Male,New York,Basic,55,128.17,174,5,3,76,53,7,Neutral,2,0,0
4521,19,Female,Illinois,Premium,48,108.74,108,3,4,25,72,6,Neutral,3,1,1
3671,48,Male,New York,Enterprise,58,44.62,168,1,2,68,8,1,Neutral,3,0,0
8007,29,Male,California,Basic,48,63.57,54,6,2,99,37,10,Positive,3,0,0
1373,39,Female,Florida,Basic,9,99.48,249,5,2,84,29,4,Positive,4,1,0
7504,32,Female,Texas,Basic,15,68.43,248,6,3,7,33,6,Neutral,2,0,1
6652,26,Female,Texas,Premium,32,191.76,205,5,0,94,13,9,Positive,2,1,1
5860,64,Female,Texas,Premium,22,68.84,298,3,1,59,65,6,Negative,4,1,0
4050,65,Male,California,Basic,44,110.72,258,7,0,28,37,4,Neutral,1,0,1
3283,41,Male,Florida,Basic,25,92.83,193,4,3,33,90,7,Negative,0,0,0
2354,65,Female,New York,Basic,12,188.61,284,3,4,7,7,4,Negative,3,1,0
5040,55,Female,New York,Premium,53,63.84,348,1,0,0,96,6,Positive,0,1,0
5379,64,Male,California,Basic,42,19.5,30,5,3,83,30,4,Negative,0,0,1
7055,62,Female,Florida,Basic,57,170.63,484,0,2,45,81,10,Positive,1,1,1
8748,60,Female,Texas,Enterprise,56,13.14,100,0,3,31,32,8,Positive,3,0,0
6581,46,Male,Florida,Premium,5,71.58,280,6,4,12,65,10,Positive,1,0,1
1962,43,Male,Florida,Basic,4,82.92,140,4,4,31,30,10,Neutral,0,0,1
8765,28,Male,California,Premium,36,14.66,355,5,1,20,27,4,Neutral,2,1,1
6513,42,Female,New York,Basic,10,48.47,81,8,1,7,77,10,Negative,3,1,0
8053,45,Male,California,Premium,12,24.54,85,2,3,49,43,7,Positive,2,1,0
8246,48,Male,California,Premium,10,85.44,278,6,0,16,79,5,Positive,0,0,0
1794,62,Female,Texas,Basic,56,162.31,466,7,0,10,96,8,Positive,1,1,0
6076,32,Male,New York,Basic,52,73.8,430,7,1,55,42,2,Neutral,2,0,1
4984,42,Male,Illinois,Premium,9,174.96,236,7,0,13,72,5,Negative,0,1,0
6437,60,Female,Texas,Basic,46,178.72,87,2,2,58,65,2,Negative,1,0,0
1475,50,Female,Illinois,Premium,32,80.7,193,4,4,38,38,1,Neutral,2,1,1
3644,63,Male,Illinois,Basic,30,99.8,399,2,4,3,17,10,Neutral,3,1,1
7516,19,Female,Florida,Enterprise,51,82.06,353,4,2,76,10,3,Negative,4,0,0
1979,29,Female,New York,Premium,51,57.28,114,0,1,82,23,6,Neutral,3,1,0
5993,36,Male,Florida,Basic,25,145.47,128,0,2,22,63,1,Negative,4,0,1
2966,60,Male,Texas,Premium,7,160.48,83,4,2,99,85,8,Negative,1,0,1
8388,20,Female,Florida,Basic,54,97.12,145,8,2,89,51,8,Neutral,2,1,0
2956,66,Male,New York,Basic,29,185.89,437,6,2,16,31,7,Neutral,3,1,0
4971,23,Male,California,Basic,7,81.34,298,1,0,9,98,2,Negative,1,1,1
4630,36,Female,Florida,Basic,39,78.85,310,2,2,31,36,3,Positive,1,1,1
2123,62,Male,California,Premium,29,108.54,200,9,4,89,31,5,Neutral,4,0,1
4912,36,Male,California,Basic,46,195.76,315,1,3,78,10,9,Positive,3,1,0
5867,57,Female,New York,Basic,11,199.68,289,1,2,58,10,4,Negative,1,0,0
6218,58,Female,Illinois,Basic,17,160.66,74,4,2,70,63,1,Negative,4,1,1
5887,37,Female,Illinois,Enterprise,36,160.92,236,4,4,71,37,10,Negative,3,0,1
6249,63,Male,New York,Basic,30,122.73,432,9,0,20,16,5,Neutral,0,0,0
1868,41,Male,Florida,Premium,52,53.26,498,3,3,49,28,9,Neutral,3,0,1
5704,57,Female,California,Basic,2,132.99,332,8,3,75,32,7,Neutral,4,1,1
5932,34,Female,Florida,Basic,16,187.36,378,9,0,75,30,1,Negative,1,0,0
2818,34,Male,Texas,Premium,4,138.49,329,6,3,12,21,4,Negative,2,0,0
7926,48,Female,Illinois,Enterprise,14,109.41,319,1,1,59,80,9,Positive,2,1,1
3670,39,Male,Texas,Basic,18,81.64,403,5,4,69,90,5,Neutral,3,0,1
8790,37,Female,New York,Enterprise,50,181.49,57,7,2,31,44,2,Positive,4,0,0
7085,47,Female,Florida,Basic,11,138.6,280,8,4,30,21,8,Neutral,1,0,0
8157,22,Male,Texas,Basic,3,28.78,49,3,4,33,92,2,Positive,1,0,0
3693,56,Male,New York,Basic,28,36.37,485,0,0,83,96,6,Positive,0,1,0
5659,65,Female,Texas,Basic,35,75.46,24,0,4,96,42,8,Positive,4,0,1
2803,51,Female,Texas,Basic,40,137.77,391,1,0,69,65,9,Negative,1,1,1
4038,56,Male,New York,Enterprise,1,170.15,193,9,0,80,65,10,Negative,2,1,0
1202,28,Female,New York,Basic,44,113.43,445,4,1,94,96,4,Negative,0,0,0
8338,54,Male,New York,Basic,22,195.42,472,2,0,92,56,3,Negative,0,1,0
2362,62,Female,Texas,Basic,24,81.01,480,1,1,9,39,10,Positive,2,1,0
2205,60,Female,Illinois,Basic,16,155.14,337,7,1,1,11,6,Positive,4,0,0
7855,60,Male,Florida,Premium,50,166.51,266,7,1,19,90,3,Negative,4,0,1
3214,26,Male,California,Basic,50,156.81,109,3,1,73,87,8,Positive,3,0,0
2760,53,Male,New York,Basic,33,43.74,438,6,0,24,81,4,Negative,1,1,0
1750,24,Male,Florida,Premium,58,75.85,408,0,2,25,59,1,Neutral,2,1,0
4931,19,Female,New York,Basic,32,155.61,178,9,0,74,91,9,Positive,2,1,1
2352,19,Male,Florida,Premium,10,101.06,355,3,0,36,87,9,Neutral,3,1,1
5488,30,Male,Illinois,Premium,40,178.96,299,2,2,5,28,9,Neutral,3,0,0
2693,48,Female,Illinois,Premium,19,65.99,135,4,0,80,23,6,Negative,2,0,1
3688,26,Female,New York,Premium,3,159.97,170,5,1,5,43,5,Neutral,2,0,1
8284,42,Male,Texas,Basic,43,17.0,361,1,4,89,86,6,Positive,0,0,1
3154,57,Female,Texas,Premium,52,68.75,125,5,1,6,2,8,Neutral,0,1,1
5394,27,Male,New York,Premium,25,177.06,152,1,1,67,81,2,Negative,2,0,1
4485,25,Female,Florida,Premium,49,62.38,274,3,3,68,69,5,Negative,4,0,1
6424,35,Female,Texas,Premium,48,106.54,277,5,1,59,85,9,Neutral,0,1,0
5393,44,Female,New York,Basic,57,75.04,198,1,4,54,47,7,Positive,0,0,1
8071,24,Female,New York,Premium,51,103.99,35,0,1,5,49,9,Negative,4,0,0
7920,25,Male,Florida,Basic,22,97.76,476,8,3,67,21,8,Negative,0,1,0
7217,34,Female,Texas,Basic,39,179.82,413,5,0,15,21,1,Neutral,1,0,0
5427,33,Male,New York,Basic,47,27.35,297,3,0,14,98,4,Negative,0,1,1
6811,27,Female,Florida,Basic,38,102.94,47,6,2,29,86,10,Neutral,2,1,1
7102,52,Female,Florida,Premium,49,185.03,491,3,2,22,87,9,Neutral,3,0,0
8725,41,Female,California,Premium,38,157.06,315,5,1,29,86,10,Neutral,0,0,0
5251,41,Male,California,Premium,18,64.34,64,1,1,19,90,1,Negative,4,0,0
3295,44,Female,Illinois,Premium,19,128.99,157,3,4,77,51,2,Positive,4,1,1
3630,57,Female,Illinois,Basic,40,138.83,370,2,4,23,16,2,Positive,0,1,0
6096,20,Female,California,Basic,56,185.33,61,0,4,6,14,1,Negative,2,0,0
3409,64,Male,Florida,Basic,33,131.15,323,8,0,71,35,10,Negative,4,1,1
5584,46,Male,New York,Basic,31,28.45,289,0,0,71,32,5,Neutral,2,0,0
5740,63,Female,New York,Enterprise,38,91.95,245,0,3,23,8,8,Negative,1,0,1
7582,38,Male,Texas,Basic,46,193.78,404,1,0,69,41,9,Neutral,1,0,1
2918,41,Female,Illinois,Premium,54,145.58,17,5,3,38,14,7,Positive,0,0,0
7278,26,Female,California,Basic,3,165.52,212,3,0,14,24,7,Neutral,2,1,0
1825,69,Male,Texas,Premium,23,139.69,25,3,4,86,87,7,Positive,0,0,1
8075,63,Female,Illinois,Enterprise,26,115.77,101,7,4,64,16,3,Positive,0,1,1
3463,44,Female,Texas,Basic,55,43.6,484,1,0,69,10,5,Positive,2,0,1
4604,19,Male,Florida,Basic,38,80.25,216,8,2,76,74,6,Neutral,1,1,1
4320,25,Female,New York,Basic,4,14.31,312,4,3,82,2,5,Neutral,0,0,1
2489,22,Female,California,Enterprise,42,65.86,278,7,3,24,76,4,Neutral,0,0,1
1626,68,Male,Illinois,Basic,56,87.09,95,5,1,0,45,2,Positive,0,0,1
7828,62,Male,California,Basic,21,123.58,129,5,1,74,34,1,Neutral,4,1,1
5262,29,Female,New York,Premium,22,138.14,34,2,1,65,56,10,Negative,0,0,1
3227,69,Female,Illinois,Basic,25,27.4,418,0,2,95,44,4,Positive,1,0,0
6289,41,Female,Illinois,Basic,6,33.22,77,7,3,11,35,5,Neutral,1,1,1
4887,44,Male,Illinois,Enterprise,34,113.81,438,8,0,94,74,3,Neutral,1,0,0
7478,23,Female,New York,Premium,12,155.17,460,7,4,79,77,5,Neutral,1,0,1
6163,50,Male,Texas,Premium,14,160.68,137,7,0,65,44,4,Neutral,1,0,1
2730,24,Male,California,Premium,23,180.02,51,2,2,12,21,6,Positive,2,0,0
8714,56,Male,California,Enterprise,13,62.17,116,8,3,52,9,1,Negative,3,1,0
3229,58,Male,New York,Basic,51,138.88,293,1,4,56,84,8,Negative,4,0,0
3869,49,Male,California,Basic,56,107.35,257,0,0,97,33,2,Negative,3,1,1
4667,68,Female,Texas,Basic,23,56.78,323,2,1,54,62,5,Negative,2,1,0
2393,49,Female,New York,Basic,13,49.88,171,1,4,61,24,2,Neutral,4,1,0
5361,68,Male,New York,Premium,35,71.48,367,1,2,13,50,2,Positive,2,1,1
1552,66,Female,California,Basic,7,146.63,18,0,2,80,37,10,Negative,2,0,1
8068,42,Female,Illinois,Basic,2,72.7,430,7,3,96,37,5,Neutral,4,1,0
8208,40,Male,Texas,Premium,23,151.95,80,6,0,32,78,6,Neutral,3,0,1
8197,65,Female,New York,Basic,21,93.12,330,2,0,71,48,5,Positive,0,0,1
7305,48,Male,New York,Premium,29,84.1,292,3,4,79,47,8,Neutral,4,0,0
6183,66,Male,California,Premium,17,39.18,177,7,0,39,45,8,Neutral,0,0,1
8773,30,Female,California,Premium,53,27.55,194,5,4,75,94,5,Positive,4,0,0
1155,36,Female,California,Basic,53,140.14,30,0,1,95,92,10,Positive,0,0,1
1740,43,Female,New York,Enterprise,30,87.32,303,3,1,2,78,6,Negative,0,0,1
7889,34,Female,Texas,Basic,28,132.35,354,7,3,46,43,9,Neutral,0,1,0
4071,43,Female,New York,Basic,11,147.2,84,7,2,18,26,6,Neutral,3,1,1
8729,51,Male,New York,Premium,15,119.62,446,2,0,48,22,8,Positive,2,1,0
8523,55,Male,Illinois,Basic,2,157.12,353,9,2,66,0,2,Neutral,4,1,0
1603,28,Female,Florida,Premium,19,184.32,100,1,3,22,36,3,Negative,1,1,1
4116,52,Male,Texas,Basic,48,83.39,235,3,0,8,76,3,Positive,4,1,0
2548,49,Male,Texas,Basic,26,68.26,184,4,4,22,39,4,Positive,0,1,0
2694,55,Female,Illinois,Premium,33,31.06,157,8,4,25,50,8,Positive,0,0,0
6319,43,Female,Texas,Basic,49,144.13,266,5,0,80,72,10,Neutral,2,1,0
3753,43,Male,Illinois,Basic,29,73.27,187,7,3,0,53,10,Positive,0,0,1
6690,45,Male,New York,Basic,20,189.62,221,2,4,61,24,10,Negative,4,0,1
7254,65,Female,California,Premium,6,99.02,62,3,1,84,17,1,Positive,4,0,1
7549,66,Female,New York,Basic,6,174.27,387,6,0,13,86,10,Positive,4,0,0
4560,31,Female,New York,Basic,4,31.84,357,5,3,66,46,4,Negative,3,1,1
8269,56,Male,Florida,Basic,25,96.44,201,9,1,39,27,10,Neutral,0,0,0
2679,61,Male,Florida,Basic,28,148.03,494,6,1,87,42,9,Positive,3,0,1
8197,65,Female,New York,Basic,21,93.12,330,2,0,71,48,5,Positive,0,0,1
8215,48,Female,California,Enterprise,58,11.75,238,4,3,38,41,1,Positive,1,0,0
5043,50,Female,Illinois,Basic,10,87.12,389,2,3,34,3,10,Negative,3,0,0
2049,38,Female,New York,Basic,55,185.91,360,4,2,83,93,6,Negative,0,1,0
4829,61,Female,Illinois,Basic,30,42.16,153,5,3,74,47,7,Negative,0,0,1
4611,31,Male,Texas,Basic,37,46.05,168,1,2,52,55,10,Negative,3,0,0
7345,50,Male,New York,Premium,59,40.19,229,3,4,94,22,6,Positive,2,0,0
7081,40,Female,New York,Basic,27,177.57,28,0,2,8,33,2,Neutral,4,0,0
7939,40,Female,New York,Basic,2,14.6,493,1,0,1,16,3,Neutral,2,0,1
4542,52,Male,California,Premium,1,62.14,423,6,0,67,85,3,Neutral,3,1,1
1589,23,Male,Texas,Basic,12,101.2,383,9,2,20,76,6,Positive,4,0,0
6707,41,Female,Texas,Premium,14,188.87,103,0,1,8,37,2,Negative,0,0,1
6384,67,Male,Texas,Enterprise,32,110.49,20,3,1,44,62,1,Positive,2,0,1
7550,26,Female,Illinois,Basic,18,17.73,142,0,3,97,20,5,Neutral,4,0,0
2975,66,Female,New York,Basic,6,35.23,445,8,0,56,22,2,Positive,1,1,0
3546,18,Male,Florida,Premium,40,105.1,107,8,1,40,59,3,Positive,4,1,1
6453,40,Male,New York,Basic,43,126.38,203,5,0,95,13,6,Positive,1,0,1
8329,27,Female,Illinois,Basic,36,195.13,473,8,1,95,82,3,Negative,1,1,1
8252,56,Female,Illinois,Basic,22,33.82,294,3,3,38,32,1,Negative,0,0,0
5240,40,Female,Texas,Enterprise,48,126.88,57,6,1,49,27,8,Positive,0,0,0
3298,63,Female,California,Basic,25,188.17,489,2,1,32,98,4,Negative,3,0,1
6501,21,Male,Florida,Premium,51,27.41,386,3,3,86,55,7,Neutral,2,1,0
6027,27,Female,Illinois,Enterprise,39,69.29,381,8,1,78,85,8,Neutral,3,1,0
4082,31,Male,New York,Enterprise,55,181.67,482,8,0,84,2,9,Neutral,0,0,1
1160,68,Male,Florida,Premium,17,29.79,238,3,3,45,50,6,Positive,2,1,1
2074,41,Male,Florida,Basic,28,41.36,306,6,1,78,47,7,Negative,4,0,1
4100,21,Male,Texas,Premium,6,64.15,115,7,2,57,53,2,Negative,2,1,0
8443,22,Female,New York,Basic,7,135.45,402,1,0,62,58,5,Negative,1,1,0
8403,32,Female,New York,Enterprise,41,172.11,102,2,1,98,58,3,Positive,2,0,0
3271,30,Male,Florida,Premium,28,144.24,211,2,3,68,37,4,Neutral,4,1,0
6957,59,Male,Illinois,Basic,14,65.1,476,3,0,58,52,7,Negative,0,1,0
2631,18,Female,Illinois,Basic,3,40.35,303,8,1,64,35,6,Neutral,2,1,0
5048,61,Female,Florida,Enterprise,24,85.19,343,7,2,72,5,1,Positive,0,1,0
5313,24,Female,Texas,Basic,21,72.37,475,1,4,89,32,2,Negative,2,1,0
4613,18,Female,Illinois,Premium,58,75.6,406,7,1,30,52,5,Neutral,2,1,0
4779,18,Male,California,Basic,55,179.11,68,4,1,21,52,9,Positive,1,1,1
7527,18,Male,California,Basic,22,44.09,337,4,0,59,27,10,Neutral,0,0,1
7410,47,Male,Florida,Basic,40,27.3,364,7,2,35,60,10,Negative,4,0,1
2063,55,Female,Illinois,Enterprise,26,64.79,221,9,3,55,62,7,Neutral,2,1,0
7508,32,Male,Texas,Basic,38,198.53,344,7,0,77,33,5,Positive,0,0,1
6880,50,Female,Illinois,Basic,3,60.73,144,2,3,4,11,7,Negative,1,0,1
1616,41,Male,Florida,Premium,19,87.12,429,8,3,70,40,3,Positive,2,1,0
3665,51,Female,Texas,Enterprise,41,157.52,421,2,0,52,16,5,Positive,2,0,1
2078,59,Female,Texas,Basic,51,113.02,437,3,1,24,72,10,Positive,2,0,1
2383,31,Male,California,Basic,7,77.42,321,7,3,30,75,5,Positive,0,0,1
2211,55,Female,New York,Basic,22,30.7,127,2,2,2,53,4,Positive,2,1,0
5775,21,Male,Texas,Basic,33,62.51,497,0,4,21,84,7,Neutral,4,0,0
6807,39,Female,California,Basic,30,29.88,383,9,2,76,83,3,Negative,1,0,0
4517,20,Female,California,Premium,7,85.43,22,9,4,45,16,7,Positive,2,1,1
2003,31,Male,California,Premium,35,134.73,149,4,4,5,14,7,Positive,1,1,1
1621,61,Male,Florida,Enterprise,46,171.44,89,9,1,17,94,6,Neutral,1,1,0
5323,33,Male,New York,Premium,44,153.5,329,7,2,17,53,4,Positive,4,1,1
6166,34,Female,New York,Basic,1,92.11,61,0,1,39,6,5,Neutral,1,1,1
4937,23,Female,Florida,Premium,39,130.18,488,1,0,42,82,1,Negative,3,1,1
4004,63,Male,Texas,Basic,50,19.06,227,9,3,3,98,1,Negative,0,1,0
8814,44,Female,Florida,Enterprise,37,64.36,357,1,0,65,79,10,Neutral,2,1,1
5927,40,Male,Florida,Basic,20,112.3,107,1,1,81,55,7,Positive,3,1,0
8172,52,Female,Florida,Basic,54,164.75,281,3,0,68,88,6,Positive,0,1,1
6992,50,Female,Texas,Basic,9,168.01,189,9,2,3,67,10,Neutral,0,0,0
7376,41,Male,California,Premium,29,135.28,251,5,3,96,43,10,Negative,4,1,0
6549,49,Male,California,Basic,41,146.57,207,2,2,12,59,6,Negative,1,1,1
2552,25,Female,New York,Premium,19,20.06,168,2,1,13,56,1,Negative,4,1,0
6718,50,Female,Texas,Premium,29,36.59,124,9,2,99,67,2,Positive,4,0,0
8537,32,Male,Florida,Basic,23,162.72,407,5,3,92,29,2,Neutral,0,1,1
8779,53,Female,Texas,Basic,30,100.92,249,5,2,62,80,9,Positive,0,1,1
8852,55,Female,Illinois,Basic,15,53.75,433,4,2,63,9,6,Positive,1,0,0
3057,26,Male,California,Basic,34,129.63,190,2,3,15,27,3,Negative,3,0,1
4965,37,Female,California,Basic,18,117.07,385,1,1,54,11,9,Neutral,3,1,0
8368,66,Male,California,Basic,35,39.86,367,9,4,80,80,9,Positive,1,1,0
6841,32,Female,California,Premium,21,180.9,194,9,2,53,59,3,Negative,1,1,0
4635,29,Male,New York,Enterprise,32,46.22,453,0,2,95,25,1,Positive,4,1,1
4508,66,Female,New York,Enterprise,1,22.58,318,3,1,88,24,5,Positive,1,0,0
5334,52,Female,Illinois,Premium,2,84.76,307,6,2,79,89,3,Neutral,3,1,1
2588,40,Female,California,Premium,8,76.05,286,6,0,45,31,9,Positive,3,0,1
3448,69,Female,Illinois,Premium,12,110.5,27,5,1,43,76,8,Negative,4,0,0
2243,67,Female,Texas,Basic,40,131.05,489,9,2,35,78,8,Positive,0,1,0
4000,43,Female,Illinois,Enterprise,46,20.35,200,8,0,11,56,1,Negative,3,0,1
5879,19,Male,California,Premium,15,160.11,262,1,3,88,7,7,Negative,4,0,1
4640,58,Female,New York,Basic,49,24.46,178,9,1,35,78,6,Negative,1,0,1
7265,57,Female,Texas,Premium,10,49.61,13,3,2,70,19,7,Negative,3,0,1
5130,51,Female,Florida,Basic,42,153.06,302,3,2,63,51,7,Neutral,0,1,0
7717,61,Female,Illinois,Basic,20,94.98,348,2,1,63,14,3,Negative,2,0,0
2571,55,Female,New York,Premium,56,87.43,353,2,1,83,12,9,Negative,2,1,1
8685,45,Female,Illinois,Premium,31,133.1,450,1,4,60,63,6,Negative,2,0,1
8609,56,Female,Illinois,Premium,2,162.35,81,3,3,69,59,9,Negative,2,1,1
4593,53,Female,Texas,Basic,54,145.67,247,4,2,71,23,3,Positive,0,1,0
8682,58,Male,Texas,Basic,19,14.16,468,4,3,29,69,6,Negative,4,1,1
6019,19,Male,California,Basic,24,93.55,419,4,1,22,89,9,Neutral,1,0,1
5142,50,Male,Texas,Premium,28,188.0,232,2,0,80,47,4,Negative,0,1,0
8161,51,Male,New York,Premium,52,195.91,334,6,1,15,74,6,Positive,1,0,1
2564,43,Male,Illinois,Basic,55,125.02,422,7,3,26,89,10,Neutral,0,1,1
5107,22,Male,Illinois,Premium,56,199.33,391,2,3,4,63,4,Positive,2,1,1
7492,37,Female,Illinois,Enterprise,9,121.6,40,0,0,35,83,10,Neutral,0,1,0
1575,58,Male,Texas,Premium,10,106.99,41,2,0,96,85,3,Neutral,4,0,1
2121,28,Female,Texas,Basic,22,129.33,105,9,0,52,68,7,Neutral,1,1,1
7484,38,Female,California,Enterprise,34,160.88,349,7,1,80,84,5,Positive,0,1,1
2725,69,Female,Florida,Premium,33,199.65,29,7,3,28,13,10,Neutral,4,1,1
4580,42,Male,Texas,Basic,15,78.56,322,3,0,4,66,9,Positive,3,1,0
7931,26,Female,Texas,Basic,46,62.65,76,2,3,59,32,4,Neutral,1,1,1
8488,61,Female,Texas,Basic,22,34.09,393,6,4,5,31,3,Neutral,2,1,1
4098,68,Female,Florida,Basic,1,119.66,258,1,2,64,1,3,Positive,2,1,0
8567,40,Male,Texas,Basic,4,19.43,257,3,2,91,5,7,Positive,0,1,0
6613,57,Male,New York,Basic,13,134.46,197,5,2,85,37,8,Positive,0,0,1
4983,65,Female,Illinois,Basic,46,152.03,15,0,3,2,62,8,Positive,3,1,0
7374,21,Male,Florida,Premium,37,188.38,119,0,0,14,32,7,Positive,2,1,1
6123,18,Male,Florida,Premium,30,98.2,94,4,2,70,88,3,Positive,0,0,0
3433,40,Female,California,Basic,50,16.39,104,4,2,86,41,8,Positive,4,0,0
7190,46,Male,New York,Premium,2,65.87,54,9,2,52,47,2,Positive,3,0,0
5590,21,Female,Texas,Basic,12,89.13,412,6,0,99,82,10,Positive,0,1,0
8298,61,Male,Florida,Premium,34,177.76,426,9,4,96,37,10,Negative,4,0,1
2845,35,Female,New York,Premium,44,131.71,106,9,2,25,49,4,Positive,1,0,1
2686,30,Female,New York,Basic,6,32.68,56,9,1,75,13,10,Positive,1,1,1
1850,42,Male,Florida,Premium,23,26.6,314,8,4,88,9,1,Neutral,0,1,0
4570,30,Female,Illinois,Enterprise,41,79.24,286,1,1,36,93,7,Negative,0,0,1
6944,60,Female,Texas,Premium,48,83.72,45,3,2,59,80,3,Neutral,1,0,0
5884,32,Female,Florida,Enterprise,58,97.51,170,5,0,6,57,6,Positive,0,0,0
3477,31,Female,Florida,Basic,51,117.03,430,7,4,3,96,9,Negative,2,0,1
6367,44,Male,Illinois,Premium,38,164.49,464,5,2,42,31,6,Positive,2,1,0
1819,68,Female,California,Enterprise,57,168.6,218,7,2,57,41,3,Negative,3,1,0
8636,58,Female,Illinois,Basic,58,100.22,342,0,4,34,36,7,Negative,1,0,0
4386,65,Female,California,Basic,45,37.76,466,5,2,99,4,10,Positive,3,1,1
1759,27,Male,Illinois,Premium,43,55.73,267,1,2,26,56,7,Neutral,1,0,0
2572,53,Female,Illinois,Basic,20,116.4,238,8,3,35,47,5,Neutral,2,0,0
3408,18,Male,Florida,Premium,44,174.0,119,3,0,98,20,10,Negative,2,1,0
7994,19,Male,Texas,Premium,42,152.87,223,5,3,44,94,9,Positive,4,1,1
3801,51,Male,Texas,Premium,49,30.47,483,7,2,67,26,8,Positive,0,1,0
1834,66,Male,Illinois,Basic,43,66.29,324,0,1,64,89,4,Negative,0,1,1
2666,61,Female,Illinois,Basic,34,94.46,31,9,3,93,16,8,Positive,4,1,0
5127,36,Male,California,Basic,26,78.88,414,4,1,70,73,6,Negative,2,1,0
3200,40,Female,California,Basic,30,66.62,33,6,2,13,83,10,Positive,4,0,1
8753,64,Male,California,Basic,22,75.34,56,8,4,26,13,6,Positive,2,1,1
4068,34,Female,Illinois,Enterprise,5,99.51,155,7,4,45,39,7,Negative,2,0,1
2287,53,Female,New York,Basic,22,32.36,38,5,4,61,53,6,Positive,1,0,1
